date,time,Fuso horário,format,text,favorite,date_utc,time_utc,notes,details
10-12-2024,09:26:53,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531924864131447|20241002190610|14.00||WF5gRae1W1SoNHTeAXSn6FQeyXPVuLtB68u26isOhwmDODZqH756c0DCk,0,10-12-2024,09:26:53,,
10-12-2024,09:26:48,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531924879743958|20241002190708|19.00||zu/ujAhHiejIM5u/JnpkWa7cpXwM3km,0,10-12-2024,09:26:48,,
10-12-2024,09:26:43,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531924895529248|20241002190849|119.52||ZXydYKnkGZYc/9tSsoTGWD8s1qtSD9V39dA07viCL/ApzhzmQgssHg8dRzzOFjObnnKtDPWzbIYLBKdn,0,10-12-2024,09:26:43,,
10-12-2024,09:26:38,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531924908356350|20241002191428|37.08||Ff45NfFvxWNYJxQ37GkvJ78yyFg5inTDB7hdaVQj5cy6yPxFXBGi3EYZBwLwfBHPM0k0l1/d/jlGCdG2979fPIu2M83sTORJKR4YKzlbd,0,10-12-2024,09:26:38,,
10-12-2024,09:26:32,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531924912889332|20241002191828|15.00||WNGptcn/U4ifJex7mePuprf6K1cbXk1fF4OpW9RbXtzmY7OqvTDnqIJ8QMcUMqBvJg93NaOIedid6h1,0,10-12-2024,09:26:32,,
10-12-2024,09:26:28,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531924923007573|20241002192626|6.00||YUPTYFIAGpa9CK6rTEjnDwwY5d1Qou1u1NELFXKWpHggaTeyG03p6tUuVaMskfvmZazS/CHmWaqBfE8ZzIxNMwqHBlQN9,0,10-12-2024,09:26:28,,
10-12-2024,09:26:22,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531924949015573|20241002193719|10.75||S,0,10-12-2024,09:26:22,,
10-12-2024,09:26:17,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531924959515552|20241002193825|63.60||KAjrmPC,0,10-12-2024,09:26:17,,
10-12-2024,09:26:11,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531924966779950|20241002194202|15.50||mB5gqFmCHBN4ngsl5,0,10-12-2024,09:26:11,,
10-12-2024,09:26:06,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531924973531284|20241002194336|64.57||Y5yR79cyf2FNt/,0,10-12-2024,09:26:06,,
10-12-2024,09:26:00,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531924986076440|20241002194422|11.00||PWKSAAyXTjEhJD/Q4ieREcQ5xe6J,0,10-12-2024,09:26:00,,
10-12-2024,09:25:56,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531925012251984|20241002195234|14.50||IjgkcaOXyAR2n1kRBVfFouCUYJc8HF/J7yONowXfYIcblJpja1OPfYfe5DgQ3JGUYaGdZHR5nuxFIQPZU2A29G,0,10-12-2024,09:25:56,,
10-12-2024,09:25:52,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531925034949216|20241002195414|14.50||iKatm61EMkqBODXRAK/H0mzO7osBEb5xza1bUbu3U2wtW3c3A4u95dNTk/Gz,0,10-12-2024,09:25:52,,
10-12-2024,09:25:47,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531925084504064|20241002200026|54.75||BixdOpQUZ3Zr1K/uA,0,10-12-2024,09:25:47,,
10-12-2024,09:25:40,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531925158780531|20241002200819|6.50||BM8LP9fEb17qpr5gRwBhSFJbRF0ZOuriJ8KF6mt,0,10-12-2024,09:25:40,,
10-12-2024,09:25:36,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531925168665140|20241002200957|23.00||YcKYKFbbnio32XzcizFIqdy6pgLl,0,10-12-2024,09:25:36,,
10-12-2024,09:25:32,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531925179976290|20241002201105|9.00||LGHX,0,10-12-2024,09:25:32,,
10-12-2024,09:25:28,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531925183635752|20241002201405|54.50||HdBXQCqWfvgGoJ1Yg3WkFM8w3zr5u9qCwh3cko9hfCsDrGRLBXf01ttwhHkcbD1mwlNClsUeljCYu62CUu23OwaW,0,10-12-2024,09:25:28,,
10-12-2024,09:25:17,Horário Padrão de Brasília,EAN_13,4031913881116,0,10-12-2024,09:25:17,,
10-12-2024,09:25:05,Horário Padrão de Brasília,CODE_128,35241043017003000140590011359531932921701031,0,10-12-2024,09:25:05,,
10-12-2024,09:25:03,Horário Padrão de Brasília,EAN_13,6163721367778,0,10-12-2024,09:25:03,,
10-12-2024,09:24:58,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531925212272667|20241002202126|36.75||C2Mj/S4YjCQmHfn4i8I93lVPw11f15H7yn/cvcxCbgh9LRcBTPjAQ1Rr/1j4C1X/YSQ14VJnuQKGahKSHNnoNgsAUeH48V1rnEs62JNQo1Ow6RUdXfocs5urOA,0,10-12-2024,09:24:58,,
10-12-2024,09:24:53,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531925224009516|20241002202238|20.00||R1DgP87bor9oMD2e,0,10-12-2024,09:24:53,,
10-12-2024,09:24:46,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531925241593875|20241002203437|12.25||mkak5AnE,0,10-12-2024,09:24:46,,
10-12-2024,09:24:41,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531925257410899|20241002203516|12.25||cISpA,0,10-12-2024,09:24:41,,
10-12-2024,09:24:27,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531925302371087|20241002204413|31.75||LhGU6DpAcwlCvEjvyiURdYKr0qZmz33I6LlrtkIC2nVH0DMtT8xnR0xWEKUfZTjA7ms10,0,10-12-2024,09:24:27,,
10-12-2024,09:24:18,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531925330839438|20241002205344|18.00||Vdge,0,10-12-2024,09:24:18,,
10-12-2024,09:24:08,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531925367474271|20241002210950|76.52||IgGtRcDHS5ZKBdRgIcGcuDnNZg9O5HjkMTPVX58cNrzrKNne7vLmU7DNoHxbeMDRoqEBt85XLsG,0,10-12-2024,09:24:08,,
10-12-2024,09:24:01,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531925379049260|20241002211039|54.90||m2FQr8r60sapfvNZsD9,0,10-12-2024,09:24:01,,
10-12-2024,09:23:57,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531925442723709|20241002211725|756.00||ke94j/F8tvcszEMnHxH1GqqQoD2hhO9bxZZP1L/7k6u/QBNqJEOkoKfqXq6sJrqV8UZ1JoKexMxr88nXWpB9fsZA4WBJQLjmHsngEKtcxuq3W66bC2IWOMS3DccNutk6jqsnVEOTYzBfnOiKYhUvbEeoTcirxPUAEcY69S77nmxp1pZRUx,0,10-12-2024,09:23:57,,
10-12-2024,09:23:53,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531925464671493|20241002211954|25.50||LkqaU96bTyuYu/6p9mtD5m2dzgziH1RLKUXBuHv9f05EaJqHVRgESeG1OU,0,10-12-2024,09:23:53,,
10-12-2024,09:23:49,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531925486050645|20241002212551|18.99||qV1ia6mhOoHqFaYpyGSvaraS/O1KwahL683tmiYKRpDn2mhVOqgBspB88xoJEl2GFgeKHNhP1wbMuK1oHjxRfkLkctB2NGiwd2BM9VorLQ8z1c81,0,10-12-2024,09:23:49,,
10-12-2024,09:23:41,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531925495278181|20241002214759|47.50||MktrDaQfZ/3DshVFCE7mXSqonLu/UIDTQtSHYRhi,0,10-12-2024,09:23:41,,
10-12-2024,09:23:37,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531925582951712|20241002220202|550.04||W71F2IMqLJx2qbaJN3le136/RnGWNtp4zKeI,0,10-12-2024,09:23:37,,
10-12-2024,09:23:33,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531925777282844|20241003071735|69.80||AdCr9Xsa87duE/A5DRP323rfNSu9HFZQgfzxJixXa2fMNcWYkD53DAn7EJVXhVT,0,10-12-2024,09:23:33,,
10-12-2024,09:23:27,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531925794655602|20241003072821|7.50||keLeObHTAOJSJJzEuSscK0zIzLmKyMTCK9FAdG/sSugxPtWHJvttCMrhp29yEXCD/37gE8Z,0,10-12-2024,09:23:27,,
10-12-2024,09:23:18,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531926001811728|20241003075554|6.50||ywGeqwZPFzE1tmiO/j/M4AlDvnYV0BlDb4UPGDF0MEhDadw2wm1k7CqZ/l/vA5GjrCUvxudNenVPn/pWHXZ/oDS2pLQFDgaox,0,10-12-2024,09:23:18,,
10-12-2024,09:23:10,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531926075999127|20241003082843|41.25||pXRx13xq9QCc3QB2bbYWKh/q1wqu3aRCE,0,10-12-2024,09:23:10,,
10-12-2024,09:23:07,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531926095127605|20241003084547|61.36||HvAj0Xsr/ApmuKB4iB8xI7UEKMPmA6Or3Udjx/RJzJAe,0,10-12-2024,09:23:07,,
10-12-2024,09:23:01,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531926217718971|20241003092133|22.00||RpaL3CoLZXHDKGvHXLK1GR8SU6EDx,0,10-12-2024,09:23:01,,
10-12-2024,09:22:56,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531926312268775|20241003101158|8.50||QmDnV5ysOmK4xUKVQWpkQyX0oV7WqD0VTrpKYhLZpG66Vp0,0,10-12-2024,09:22:56,,
10-12-2024,09:22:52,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531926358527382|20241003105034|10.00||C/zc11vo,0,10-12-2024,09:22:52,,
10-12-2024,09:22:45,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531926368378576|20241003105455|13.00||hyp9423cLueSU0f9MeWVrn5dySpopFVR8cRCl1/,0,10-12-2024,09:22:45,,
10-12-2024,09:22:41,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531926404151408|20241003112031|40.00||eOuUvhPDmnkrjsAKrRaKG643ZmryqDuOVsoUbwR,0,10-12-2024,09:22:41,,
10-12-2024,09:22:32,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531926441101303|20241003120634|49.85||RMroI1ikqXgwH40Oj2VrIxghts1tlC/eBIesdH6z4NXkNbYdC1wAKzd6BPmnWoZjH6wcuFri4hdhujBBjpeXQGvRSXw,0,10-12-2024,09:22:32,,
10-12-2024,09:22:27,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531926559064878|20241003122637|59.40||H8M5dSo9FRjekOA,0,10-12-2024,09:22:27,,
10-12-2024,09:22:23,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531926565097049|20241003123108|11.50||B8y2lX8am89bMNLQtPd4WjmV3ZqxJIOf309jXxicuJmb4jFIy0,0,10-12-2024,09:22:23,,
10-12-2024,09:22:15,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531926654888840|20241003124337|379.30||vtAXR9wjK2k4g/l,0,10-12-2024,09:22:15,,
10-12-2024,09:22:09,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531926758000942|20241003130747|45.50||My,0,10-12-2024,09:22:09,,
10-12-2024,09:22:05,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531926769060801|20241003131207|12.25||z3FNCcobYh5RlZUPKd,0,10-12-2024,09:22:05,,
10-12-2024,09:21:58,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531926797597539|20241003132237|6.50||jC0LSjl,0,10-12-2024,09:21:58,,
10-12-2024,09:21:54,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531926832921929|20241003133518|12.00||HgzEr0RebTB,0,10-12-2024,09:21:54,,
10-12-2024,09:21:50,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531926858825170|20241003134140|164.75||qwArV8TvsqpfEHdG7blQBg6g,0,10-12-2024,09:21:50,,
10-12-2024,09:21:43,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531926862275529|20241003134408|24.50||XLNPAUaxmndznMETft9v1yHsD9ScoS,0,10-12-2024,09:21:43,,
10-12-2024,09:21:39,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531926962677270|20241003140533|6.00||rC/lRGumLjOGW73qpqAJbsAWCTMQeq5oPNhAxb35s7bBR1QJv20hXQFOb05TMHrcgW0Heri4qXuktvFexEwQqbiWUfhqwmlJo1hw4AlUUBIK1xZnI1TXnYot0QzJp6wHZ1j4EL7al3huEF,0,10-12-2024,09:21:39,,
10-12-2024,09:21:32,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531927015282119|20241003142041|2.00||GioAL,0,10-12-2024,09:21:32,,
10-12-2024,09:21:29,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531927026297503|20241003142532|5.00||ESez/m7r/6NXrYDPhr9Zt2fgzVmy,0,10-12-2024,09:21:29,,
10-12-2024,09:21:20,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531927052277590|20241003142943|2.50||bfgsBKuRRJkyNctW7KoXU1dQat,0,10-12-2024,09:21:20,,
10-12-2024,09:21:08,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531927100162513|20241003144708|22.00||wjpoGeyEakwMKTlukM5Y3GvmcuRFkijlVSSNflWwM/o7BAJbWMMzkG8KFtYy3mN8e8VAFnkBwgJH0zCpLoIAnVm9/prmyExuHEmwJOCIgeHNSyNuPKK,0,10-12-2024,09:21:08,,
10-12-2024,09:21:04,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531927116459839|20241003145606|9.99||ZjgzmXDKRA7UvOnSL43q5oEzW7BMJC5wuP2ovkByZyOBilkA5ReU3PyR5h/J/HhEjCpGoyVlWWn7TXT3L/caEYo,0,10-12-2024,09:21:04,,
10-12-2024,09:20:53,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531927181495208|20241003152329|15.50||dgZtF4rb9KobSHzffk4ZHmeT1QNrvLvE2nLWlQDjj/C/3rJt0eVmfzd4nGnt/qYdtrWONpRxKGIhmxglgMcohK1R1LT/O4w3al,0,10-12-2024,09:20:53,,
10-12-2024,09:20:49,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531927191387696|20241003152350|5.00||A4Jqu1F/LLM/hl/CMZmzKRu34lgBmy2dXXywhbPBtfIK1WJ3H2TS8,0,10-12-2024,09:20:49,,
10-12-2024,09:20:45,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531927161183910|20241003152214|57.36||HUX1K,0,10-12-2024,09:20:45,,
10-12-2024,09:20:41,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531927205098726|20241003152505|280.09||pYrdNzt5mrDpUcSc8pY3JVd,0,10-12-2024,09:20:41,,
10-12-2024,09:20:38,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531927238684691|20241003153642|7.00||WJJpIMi4EPBL,0,10-12-2024,09:20:38,,
10-12-2024,09:20:30,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531927270375720|20241003160420|21.00||A4w3AamH0Ec6ZdfcjdLINnIPSZyaVPbKeBjbUDXE0l/qrqAjBnckb3Z2dP8kLHSnB2uRCpLUBGVDmh0JD65mg9klZbPLy3nX73cv6M/XkbJeuMV1dRUvyQc,0,10-12-2024,09:20:30,,
10-12-2024,09:20:26,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531927457953302|20241003164457|136.25||z9F0jEpFB9cwFBu1T4uAYYSnzUopn/eBVP,0,10-12-2024,09:20:26,,
10-12-2024,09:20:22,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531927505964976|20241003165408|9.00||BgkeUwvUoMdUf,0,10-12-2024,09:20:22,,
10-12-2024,09:20:14,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531927514190260|20241003165510|4.00||GQC,0,10-12-2024,09:20:14,,
10-12-2024,09:19:49,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531927699262980|20241003171321|7.50||C08A49Mqv,0,10-12-2024,09:19:49,,
10-12-2024,09:19:41,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531927746191509|20241003172802|41.35||UB9u3H0dPS2wFZV4T8rksC6NlP9aF0FwF0sKrHLWcTX,0,10-12-2024,09:19:41,,
10-12-2024,09:19:36,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531927754491478|20241003172912|88.01||YEuyPt9KXVsBItRxoM60C70pnf4R/PzuxP8nSRKwZ3QKriIIeLgc2sUTWYv1XjjWo7xPmu1ZXoRy1Mv8EO5wqn85zzffNsuiWch7CRTnIsKYrsQinzBcQ4TiVvLr2SYFWh3fpeIRbJVuMR7SS3YtixWN0JbIDxNRClzbv1zAQM157qpjSYTX3e5apv7YBA/8yMWoJV9IdNG/J4qPHrLWTgJWikcIRovBGGRhEOFLjCOf49LCmuFItvqL/6HU6T2ihy,0,10-12-2024,09:19:36,,
10-12-2024,09:19:31,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531927777919369|20241003173727|14.00||QPyOipvOsjD2v/VjcYR5TUHokTs1Lh6EBQK7gXx4P0hx4tFScL,0,10-12-2024,09:19:31,,
10-12-2024,09:19:25,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531927784130848|20241003174030|14.00||XHqJAu/BM39wirh3XUYI1I5OtYrviCIoqGhu1CMx8qf0w93U,0,10-12-2024,09:19:25,,
10-12-2024,09:19:21,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531927864823033|20241003174802|11.00||AjMclk8tpW6byginpc/1TjJDSQfe9fvuiCDWZAvJsbjrHcLy2LnhRDSw60d7wqqHb5SFllV0Qt11/RJ7Dt4IBHOoF81xp76MXIwvQfbi3OIp9e2GnS5zIjmLi7N2QV9LVoDVNAH6uxZWhVvzGt5m6mjcvOm1EMY2WpQNiZNWHt0pNZaZ4ZwzP/Nza4/hLB,0,10-12-2024,09:19:21,,
10-12-2024,09:19:16,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531927921469850|20241003175731|105.00||SC/,0,10-12-2024,09:19:16,,
10-12-2024,09:19:06,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531927956845246|20241003180501|30.00||CmhrGFHpwYc2zEYbvFV,0,10-12-2024,09:19:06,,
10-12-2024,09:14:05,Horário Padrão de Brasília,EAN_13,8512171389232,0,10-12-2024,09:14:05,,
10-12-2024,09:14:02,Horário Padrão de Brasília,EAN_13,6168724771812,0,10-12-2024,09:14:02,,
10-12-2024,09:13:14,Horário Padrão de Brasília,EAN_13,2618786618579,0,10-12-2024,09:13:14,,
10-12-2024,09:12:55,Horário Padrão de Brasília,CODE_128,35241043017003000140590011359531929072021732,0,10-12-2024,09:12:55,,
10-12-2024,09:11:33,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531927968797411|20241003180815|9.90||AOv9U0RlW1kBVApGsspFd7RIqrL1PXf2jCQHzBI5ToIJ9C6i,0,10-12-2024,09:11:33,,
10-12-2024,09:11:30,Horário Padrão de Brasília,EAN_13,5968158374631,0,10-12-2024,09:11:30,,
10-12-2024,09:11:24,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531928055644346|20241003182851|53.30||yL3Nzx2gjijOl0XAwjOp3jAP3vkGvbRpqYVg9B94ZzZrJodiYwQ0IRiBJFDBM,0,10-12-2024,09:11:24,,
10-12-2024,09:11:20,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531928205801352|20241003185158|16.74||Prmaj/WLJotXGEMddLEbLSkfks,0,10-12-2024,09:11:20,,
10-12-2024,09:11:07,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531928217817410|20241003185617|13.60||gc57u1R,0,10-12-2024,09:11:07,,
10-12-2024,09:10:58,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531928265432329|20241003190238|10.50||yslfRM/CF8eVxEEPkzrWlYavDyWyVywgHMoahGiPy8jhuShLigteYy2VFPsVPL8a4nYCVPE0bo2KII/VKEF7CoxbtMho/5kRklPVQxpGK4N8vPLzD1aSsTrj4XAhFqa,0,10-12-2024,09:10:58,,
10-12-2024,09:10:53,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531928276638381|20241003190335|28.00||OjHA3oL7NNAdkYJpbFXjcre/El2DONJhMH68SSSzSBRrwLvhl,0,10-12-2024,09:10:53,,
10-12-2024,09:10:48,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531928280713473|20241003190459|30.00||tSyZvQpvbeeP4jhKMfhXDiMjWZ4pqwqGOmPaQb8haVaed2pSZ9BtQHJ6KKki5427pJlfiGlepCmGnA4ejT7zBvJLL6VnaKHfMdASUth1BdkUwTpCu9V42mMiyo6V81L7CaFXBtmnuNejkjK5FjZGC4DaW62no1lx8DfRYuMmNEm1v8d/4/mUieGb2swp4epRQfSH88A,0,10-12-2024,09:10:48,,
10-12-2024,09:10:45,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531928321265631|20241003190837|16.00||ks,0,10-12-2024,09:10:45,,
10-12-2024,09:10:37,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531928343934579|20241003191806|70.00||YfMcGEJ9cxvAoVgFiTKdKkdA39rkqXwavn/FcqaqWEiC5XO,0,10-12-2024,09:10:37,,
10-12-2024,09:10:31,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531928360966904|20241003192552|46.80||QDf4uTtgvy4Nfrb2rzguAZ,0,10-12-2024,09:10:31,,
10-12-2024,09:10:28,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531928375735679|20241003192653|25.90||HfNb/HQOayNfqvjrst,0,10-12-2024,09:10:28,,
10-12-2024,09:10:23,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531928387102242|20241003193308|4.00||TJPGIYclxdCj8bzcob07EQ5bPtKB2kabH1qbOizAjAoRHJmYizmyicFlwOLoNcTor297sST3872ZKR,0,10-12-2024,09:10:23,,
10-12-2024,09:10:19,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531928400111335|20241003193645|46.18||zNgrg9TV,0,10-12-2024,09:10:19,,
10-12-2024,09:10:14,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531928414575428|20241003193733|19.12||cYAs14dI9dB93fgB8j,0,10-12-2024,09:10:14,,
10-12-2024,09:10:08,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531928430138851|20241003193958|9.00||pgE3QBwX9zTq3l2wZR9SxOurd9Gq9H59vIcdLco0x/jTEtO62wDxsn66,0,10-12-2024,09:10:08,,
10-12-2024,09:10:04,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531928442436437|20241003194049|23.90||pPQR,0,10-12-2024,09:10:04,,
10-12-2024,09:09:53,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531928465781823|20241003194501|13.50||TvJLrJuOOhN9//zydoYd1gnXIf27o2/sUE4Imeq/Yz5TMok140ITItxhD6ff0WkTf3I4rZZwI/JxL18u9RYPfqsf610Fac4zqz/tyTBjKQCfg9,0,10-12-2024,09:09:53,,
10-12-2024,09:09:49,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531928472801052|20241003194536|4.50||Gw4FRNc,0,10-12-2024,09:09:49,,
10-12-2024,09:09:42,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531928524229095|20241003200500|9.00||eJtucutsChleFA/uD5JUbVbZMk4nYv4JEJ0dzt9O0GXFWe0J5A3t1mcDPYsk9JASqMbSYVPc,0,10-12-2024,09:09:42,,
10-12-2024,09:09:19,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531928530429874|20241003200740|4.00||wXz0PAyrCPs7bY9xkfPXfxoKmcxCz79GWfnAcoQ7Bn/WSm52odpCoiIpFdkzfGvYCkq7AWpNbZymFSA1,0,10-12-2024,09:09:19,,
10-12-2024,09:09:08,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531928562437414|20241003201139|5.00||TR/SXHTFcsUrvBmaO9Qka7JDoh1WtiA1QzymX8kzoE83jDDdnmUw0AgOHE1dapXdBW7zfrpUjTyUT3kKkApakchPOEHsqDhjBm1Tq9cqjrGw4J1,0,10-12-2024,09:09:08,,
10-12-2024,09:08:52,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531928486390343|20241003195444|4.50||rVtZa12ycvqmA6WrkSYWySUFQ0K,0,10-12-2024,09:08:52,,
10-12-2024,09:08:39,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531928643601010|20241003203956|19.49||pvwucu5TiaR5AIYM4ngfXHTc/6qQZ31L91ZXhYxoqs7JmeAbyJaTJBW8T59pW1Im/hw,0,10-12-2024,09:08:39,,
10-12-2024,09:08:34,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531928654044753|20241003204516|7.00||dib4GvJyVSrZQ4yTHTR3ELOWH54K9E8ersDL9TEz,0,10-12-2024,09:08:34,,
10-12-2024,09:08:26,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531928660012094|20241003204746|14.00||EzpZP/APq65EUiey5nRKF2Vr1iBbhttzsefsu5qGF0MDCWqEjdRPk4k,0,10-12-2024,09:08:26,,
10-12-2024,09:08:22,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531928699788727|20241003205258|7.50||rNxEwduLW1afp85SlFFZPScAAOFtW,0,10-12-2024,09:08:22,,
10-12-2024,09:08:18,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531928765563147|20241003211941|9.50||SKmDSVRBRaicYyzl0FRBgptNH8M51YZZ43ZQ9d9aoDHhu3kEVGgyIypYKjXCbxflPOtJl2KMRk1UVrXUMcpBHwjSRpz8ZrG8BkJ970oI0SQ6uplhz9qrgrLbsLf/kSnULhka44ShfFGscLpHht6EW9gxBPi0vN0XjisFr7m4Salu1ghlU2vD3qLRt,0,10-12-2024,09:08:18,,
10-12-2024,09:08:01,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531928804260456|20241003213326|11.70||o8WZmXMUiErhSC5ZcIvfiEL7gjdYnDVUjn09S/umJ6ZaWMgCtB7uyRw6lrKGPSAXVufRDTuilLnSQG7LH2ZTRuhR99yydOdbB5ED4h/ZiNUa6,0,10-12-2024,09:08:01,,
10-12-2024,09:07:57,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531928861141665|20241003213932|7.00||VogO61RnPhWpxnOtOIc/45k4br7YaIWHZqA9cqN9zBOnBHkOGLW/0WIgzu/TlHfOcdGFCTUmIkSzrM2p68z2bmFw0UJLa3yQvGOx8Z,0,10-12-2024,09:07:57,,
10-12-2024,09:07:49,Horário Padrão de Brasília,EAN_13,5137226277376,0,10-12-2024,09:07:49,,
10-12-2024,09:07:45,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531928957568309|20241004062344|8.80||CJrqiZw3tHfn0H4rGjB2TTk,0,10-12-2024,09:07:45,,
